id;pres;ID;ndvi_Jan;ndvi_Feb;ndvi_Mar;ndvi_Apr;ndvi_May;ndvi_Jun;ndvi_Jul;ndvi_Aug;ndvi_Sep;ndvi_Oct;ndvi_Nov;ndvi_Dec;Pre_Jan;Pre_Feb;Pre_Mar;Pre_Apr;Pre_May;Pre_Jun;Pre_Jul;Pre_Aug;Pre_Sep;Pre_Oct;Pre_Nov;Pre_Dec;Temp_Jan;Temp_Feb;Temp_Mar;Temp_Apr;Temp_May;Temp_Jun;Temp_Jul;Temp_Aug;Temp_Sep;Temp_Oct;Temp_Nov;Temp_Dec;dem
108294590;1;21;NA;6827,35498046875;6644,53076171875;6243,05664062500;5432,642089843750;5502,20068359375000;5568,2221679687500;5561,483886718750;5625,009765625000;5759,151855468750;6322,72851562500;6510,06787109375;1819,608886718750;997,313903808594;1764,227661132812;2347,713378906250;2532,169921875000;2963,379150390625;2624,179443359375;2698,824462890625;2111,802734375000;2127,689697265625;1790,646728515625;1878,958496093750;9,66380691528320;11,33351516723633;8,94486904144287;6,327351093292236;3,293400049209595;-0,5297759771347046;-0,2740590274333954;0,57504171133041382;1,6121256351470947;3,088983058929443;6,510008811950684;9,13478469848633;650,5025024414062
108431619;1;22;NA;6426,52880859375;6194,12060546875;5502,01220703125;4577,242187500000;3640,69091796875000;3524,2404785156250;3959,284667968750;4517,290039062500;5544,879394531250;6353,41992187500;6348,29394531250;362,512756347656;243,127975463867;464,711456298828;651,385498046875;873,559692382812;1530,842529296875;1406,706909179688;1249,371093750000;641,498840332031;762,990600585938;433,222015380859;349,881103515625;11,87207412719727;13,27663040161133;10,38705825805664;7,055510520935059;3,552809715270996;0,3441863954067230;-0,2452199310064316;0,35922139883041382;1,6989532709121704;3,184721946716309;7,123473167419434;10,79940223693848;NA
108912451;1;23;7777,29589843750;7619,03564453125;7161,51904296875;6417,12695312500;5637,776367187500;4975,30224609375000;5182,9521484375000;5680,264648437500;6532,402832031250;7496,056152343750;7918,34863281250;7884,11083984375;896,196655273438;459,933593750000;873,454956054688;1092,787109375000;1153,635620117188;1431,073852539062;1166,569335937500;1209,301635742188;941,516235351562;942,650878906250;869,702148437500;771,874145507812;8,92235755920410;10,61371803283691;8,11236000061035;5,304539203643799;2,101561546325684;-1,7101298570632935;-1,6317555904388428;-0,23303323984146118;1,0365335941314697;2,527749538421631;6,235375881195068;9,01957130432129;628,7915649414062
110579273;1;24;NA;7110,76220703125;6691,48242187500;6141,20800781250;5351,762207031250;4652,71240234375000;4670,3095703125000;5384,623046875000;5982,999511718750;6895,026367187500;7362,43066406250;7273,24169921875;423,052490234375;264,906707763672;495,634124755859;692,715515136719;903,776245117188;1538,847290039062;1399,596923828125;1267,280029296875;663,907714843750;787,268981933594;472,245086669922;391,973205566406;10,72218227386475;12,06814002990723;9,20813941955566;5,975859642028809;2,541350364685059;-0,5029307007789612;-0,9884195923805237;-0,38015338778495789;0,9445230960845947;2,296100854873657;5,932305812835693;9,50131607055664;NA
112779508;1;25;6506,04589843750;6503,37939453125;6533,96337890625;6396,53125000000;5973,153320312500;5478,28222656250000;5404,6376953125000;5557,843750000000;5881,990234375000;6290,387207031250;6460,20507812500;6508,04541015625;646,862609863281;365,624206542969;640,356506347656;984,554504394531;1401,914550781250;2686,458984375000;2135,135253906250;1834,771728515625;946,442016601562;1291,819091796875;709,045898437500;524,503662109375;13,85081386566162;14,93847084045410;12,21512222290039;9,207340240478516;5,841933250427246;2,5431711673736572;1,7208597660064697;2,45350027084350586;3,8754007816314697;6,026066303253174;10,350772857666016;12,71717739105225;944,0418090820312
116426345;1;26;6509,97802734375;6429,79785156250;6219,03955078125;5739,56689453125;4993,910644531250;4065,63452148437500;3949,6577148437500;4096,789062500000;4644,594726562500;5547,076171875000;6211,99023437500;6373,00048828125;792,982543945312;443,901092529297;826,757446289062;1213,921630859375;1618,287475585938;3019,469726562500;2534,747070312500;2146,728515625000;1127,186523437500;1545,609008789062;801,082763671875;610,197570800781;13,17878627777100;14,29661941528320;11,53743934631348;8,484470367431641;5,155384540557861;1,8045796155929565;0,9612976312637329;1,68556106090545654;3,0162241458892822;4,966175556182861;9,452859878540039;11,99365615844727;1228,5146484375000
117044779;1;27;7542,68261718750;7487,16406250000;7422,32958984375;7212,16210937500;6708,181152343750;5933,76464843750000;5675,7597656250000;5857,961914062500;6216,718750000000;6794,708007812500;7160,34375000000;7402,51464843750;635,465332031250;343,468811035156;639,320190429688;982,021728515625;1431,655517578125;2700,963867187500;2096,516357421875;1817,040771484375;943,494445800781;1258,424316406250;684,869995117188;498,454895019531;13,20407009124756;14,25407791137695;11,51915359497070;8,512201309204102;5,191415309906006;1,8700398206710815;0,8768351078033447;1,85062563419342041;3,1130819320678711;5,185780048370361;9,489180564880371;12,01279640197754;1202,7628173828125
117044844;1;28;7542,68261718750;7487,16406250000;7422,32958984375;7212,16210937500;6708,181152343750;5933,76464843750000;5675,7597656250000;5857,961914062500;6216,718750000000;6794,708007812500;7160,34375000000;7402,51464843750;635,465332031250;343,468811035156;639,320190429688;982,021728515625;1431,655517578125;2700,963867187500;2096,516357421875;1817,040771484375;943,494445800781;1258,424316406250;684,869995117188;498,454895019531;13,20407009124756;14,25407791137695;11,51915359497070;8,512201309204102;5,191415309906006;1,8700398206710815;0,8768351078033447;1,85062563419342041;3,1130819320678711;5,185780048370361;9,489180564880371;12,01279640197754;1202,7628173828125
125377609;1;29;NA;6426,52880859375;6194,12060546875;5502,01220703125;4577,242187500000;3640,69091796875000;3524,2404785156250;3959,284667968750;4517,290039062500;5544,879394531250;6353,41992187500;6348,29394531250;362,512756347656;243,127975463867;464,711456298828;651,385498046875;873,559692382812;1530,842529296875;1406,706909179688;1249,371093750000;641,498840332031;762,990600585938;433,222015380859;349,881103515625;11,87207412719727;13,27663040161133;10,38705825805664;7,055510520935059;3,552809715270996;0,3441863954067230;-0,2452199310064316;0,35922139883041382;1,6989532709121704;3,184721946716309;7,123473167419434;10,79940223693848;NA
126042071;1;30;7851,69238281250;7674,78027343750;7297,05419921875;6590,96972656250;5832,052246093750;4465,25341796875000;4277,7768554687500;4819,452636718750;5485,643066406250;6848,712890625000;7536,94628906250;7820,76464843750;518,809997558594;299,987670898438;471,701416015625;831,997253417969;1184,485107421875;2463,591796875000;1949,811889648438;1694,322753906250;829,493103027344;1071,771362304688;556,723693847656;412,201049804688;13,25009536743164;14,01777076721191;11,18751907348633;7,934564113616943;4,121652126312256;0,5177500247955322;-0,1724660247564316;0,81720376014709473;1,8431030511856079;3,472233057022095;8,713809967041016;11,90515041351318;1338,8586425781250
